x0000,y0000,x0001,y0001
17.3404083252,56.5188027114,,
17.3404378891,39.1002586333,,
17.3404655457,21.0526404939,,
17.3426606655,2.155704957,,
17.4037780762,-17.6997113373,,
17.4039852619,-38.5598331777,,
17.4040145874,-60.4298341894,,
17.404042244,-83.2659691614,,
17.4040679932,-106.9498374255,,
17.4040920734,-131.2656277731,,
17.4588627815,-155.8994742459,,
17.4590375423,-180.4684500590,,
17.4590611458,-204.5717912079,,
17.4590816498,-227.8474324092,,
17.4591021538,-250.0176817138,,
17.4591219425,-270.9159112081,,
17.4612443447,-290.4934088847,,
17.5099098682,-308.8070441489,,
17.5100557804,-325.9873736665,,
17.5100791454,-342.1892481538,,
17.5101001263,-357.5331120421,,
17.5101189613,-372.0500152862,,
17.5640039444,-385.643654813,,
17.5641951561,-398.0797468595,,
17.5642273426,-409.0092802885,,
17.5642518997,-418.0289044243,,
17.5642762184,-424.7782432912,,
17.6180074215,-429.0682441702,,
17.6181771755,-431.0246107953,,
17.6182022095,-431.2161454756,,
17.6182231903,-430.7235979296,,
17.6182429790,-431.0979589998,,
17.6205296516,-434.1661628456,,
17.669066906,-441.6708520797,,
17.6692113876,-454.7754629696,,
17.6692335606,-473.5157634508,,
17.6692535877,-496.3205499313,,
17.6692728996,-519.7438016879,,
17.7241585255,-538.5361961708,,
17.7243440151,-546.1298496401,,
17.7243680954,-535.5228599638,,
17.7243890762,-500.4478241137,,
17.7244086266,-436.615895609,,
17.7759876251,-342.7731424455,,
17.7761459351,-221.3138209957,,
17.7761695385,-78.2748565968,,
17.7761921883,77.3289636266,,
17.7762122154,234.7174385671,,
17.7783293724,382.8696996366,,
17.8322012424,512.0635784815,,
17.8323566914,615.1409837134,,
17.8323807716,688.2813993667,,
17.8324017525,731.176584108,,
17.8342747688,746.6237618175,,
17.8744728565,739.6653860615,,
17.8746693134,716.4801276574,,
17.8747148514,683.2592057061,,
17.8747365475,645.2806170236,,
17.8747570515,606.3287339976,,
17.9309685230,568.5169058218,,
17.9311664104,532.4797219516,,
17.9311909676,497.8295366398,,
17.9312136173,463.7309517931,,
17.9334356785,429.4420742638,,
17.9875004292,394.7007350402,,
17.9876320362,359.8881973785,,
17.9876601696,325.9664612887,,
17.9877116680,294.2409614057,,
17.9877357483,266.035376738,,
18.0402884483,242.3738810898,,
18.0403969288,223.7503624594,,
18.0404179096,210.0312927138,,
18.0404372215,200.4995261368,,
18.0404555798,194.0115804102,,
18.0406601429,189.219124105,,
18.0968616009,184.7987280038,,
18.0970592499,179.6402744213,,
18.0970816612,172.9605033946,,
18.0971021652,164.3300457979,,
18.0971212387,153.6240058531,,
18.1438734531,140.9210376256,,
18.1440253258,126.3809249003,,
18.1440470219,110.1290588941,,
18.1440668106,92.1727700575,,
18.1440868378,72.3696956251,,
18.1460094452,50.4591235469,,
18.1993377209,26.1518324325,,
18.199567318,-0.7453596121,,
18.1995918751,-30.2104327229,,
18.1996130943,-61.9359393837,,
18.2019205093,-95.33603512,,
18.2532787323,-129.6304154857,,
18.2534818649,-163.9767057761,,
18.2535045147,-197.6083744659,,
18.2535252571,-229.9390114696,,
18.2535455227,-260.6110475581,,
18.3220739365,-289.4878208237,,
18.3222470284,-316.6036281421,,
18.3223409653,-342.0930082154,,
18.3223707676,-366.1181002060,,
18.3223969936,-388.8047954149,,
18.3246164322,-410.190254085,,
18.3765516281,-430.1814091286,,
18.3767812252,-448.5278544284,,
18.3768119812,-464.8203304137,,
18.3768389225,-478.5321192632,,
18.3768641949,-489.1185380313,,
18.3768894672,-496.1759775657,,
18.4338319302,-499.6392261501,,
18.4340240955,-499.9721376959,,
18.4340484142,-498.2913412891,,
18.4340693951,-496.3615997129,,
18.4340901375,-496.4158936582,,
18.4343585968,-500.7822063792,,
18.4876089096,-511.3406051109,,
18.4877927303,-528.8849387889,,
18.4878218174,-552.5145189217,,
18.4878444672,-579.2169874928,,
18.4878678322,-603.8053338927,,
18.4902069569,-619.3256148501,,
18.5347969532,-617.9563341572,,
18.5349950790,-592.2926394756,,
18.5350198746,-536.7832661916,,
18.5350410938,-449.0088307933,,
18.5350635052,-330.4905354427,,
18.5823698044,-186.8069713398,,
18.5824806690,-26.9525302572,,
18.5825018883,137.9489849120,,
18.5825207233,296.3093738852,,
18.5849010944,437.7723053349,,
18.6267538071,554.6035021348,,
18.6269090176,642.5281656506,,
18.6269314289,700.9074929603,,
18.6269519329,732.2931357588,,
18.6848981380,741.5192994921,,
18.6850609779,734.5629897161,,
18.6850841045,717.4147211171,,
18.6851034164,695.1623087664,,
18.6853437424,671.4177556281,,
18.7390782833,648.1321148133,,
18.7392654419,625.7627642993,,
18.7392890453,603.6958938728,,
18.7393105030,580.7939441357,,
18.7393305302,555.9359225333,,
18.7415463924,528.443157099,,
18.7979724407,498.3240346234,,
18.7981278896,466.3167046188,,
18.7981500626,433.7494082119,,
18.7981700897,402.2697755708,,
18.7981891632,373.5150302459,,
18.8676042557,348.8009901085,,
18.8677806854,328.8958718614,,
18.8678312302,313.9173527005,,
18.8678603172,303.3569836904,,
18.8678858280,296.2064915709,,
18.8679118156,291.1442003518,,
18.9361479282,286.7381745653,,
18.9362988472,281.6308885727,,
18.9363303185,274.6819527702,,
18.9363570213,265.0571116802,,
18.9363818169,252.2621728758,,
18.9364075661,236.1283805969,,
18.9364321232,216.7599121514,,
18.9963846207,194.4559873607,,
18.9966471195,169.6220236278,,
18.9967000484,142.6861570468,,
18.9967272282,114.0363849438,,
18.9967515469,83.9879880505,,
18.9967756271,52.7827910673,,
18.9987471104,20.6146504649,,
19.0501697063,-12.3296453185,,
19.0503647327,-45.8296271563,,
19.0503895283,-79.6097744634,,
19.0504114628,-113.354020015,,
19.0504319668,-146.7590948789,,
19.0509624481,-179.6093332885,,
19.1211936474,-211.8398917675,,
19.1213819981,-243.5542772768,,
19.1214120388,-274.9765803331,,
19.1214387417,-306.3419176458,,
19.1214642525,-337.7518357137,,
19.1951854229,-369.0384177704,,
19.1953611374,-399.6862954406,,
19.1954004765,-428.8518850716,,
19.1954343319,-455.4950180797,,
19.1954793930,-478.6068461317,,
19.1955111027,-497.4890704792,,
19.1955432892,-512.0205780954,,
19.1979289055,-522.8419864165,,
19.264854908,-531.3971846026,,
19.2650542259,-539.7928897687,,
19.2650835514,-550.4696206671,,
19.265111208,-565.7148569322,,
19.2651369572,-587.0849025753,,
19.265162468,-614.8306176115,,
19.2657568455,-647.4395505533,,
19.3387963772,-681.4088508416,,
19.3390007019,-711.3449770079,,
19.3390309811,-730.4439912733,,
19.3390593529,-731.3402922956,,
19.3390853405,-707.2289875702,,
19.3391089439,-653.0836579291,,
19.3415198326,-566.7319185137,,
19.4087626934,-449.5443191481,,
19.4089145660,-306.5548829009,,
19.4089426994,-145.9539250393,,
19.4089691639,21.961803859,,
19.4090008736,186.1763705843,,
19.4090330601,336.4108529297,,
19.4090645313,464.3840886550,,
19.4822463989,564.6754582188,,
19.4824545383,635.0843515046,,
19.4824845791,676.4852073149,,
19.4825110435,692.263953881,,
19.4825363159,687.478332716,,
19.4825627804,667.9087361882,,
19.4825870991,639.1608687863,,
19.5560176373,605.9521472168,,
19.5563445091,571.6680892824,,
19.5563890934,538.2217576051,,
19.5564157963,506.1961819338,,
19.5564417839,475.2036005498,,
19.5564665794,444.3637131296,,
19.5564911366,412.7915370484,,
19.5590837002,379.9953089375,,
19.6259155273,346.1131261697,,
19.6261272430,311.9568417167,,
19.6261684895,278.8738702514,,
19.6262042522,248.4734220279,,
19.6262538433,222.2876738757,,
19.6262874603,201.4475548707,,
19.6263208389,186.4457680429,,
19.700599432,177.0369489801,,
19.7008221149,172.2903049650,,
19.7008550167,170.7719064924,,
19.7008824348,170.8032726328,,
19.7009088993,170.7294075971,,
19.7009346485,169.1359712478,,
19.7013885975,164.9776433833,,
19.7607882023,157.6092483954,,
19.760979414,146.7381330618,,
19.7610030174,132.3329280287,,
19.7610228062,114.5264324528,,
19.7610418797,93.5402205630,,
19.76106143,69.6415784967,,
19.7610805035,43.1276815287,,
19.7633867264,14.3239453273,,
19.8212215900,-16.4156271311,,
19.8214070797,-48.7127345666,,
19.8214371204,-82.175457421,,
19.8214771748,-116.4147036694,,
19.8215022087,-151.0640832926,,
19.8234579563,-185.7983948927,,
19.8907320499,-220.344264566,,
19.8909473419,-254.4783092507,,
19.890976429,-288.01351561,,
19.8910038471,-320.7798211572,,
19.8910293579,-352.6060513425,,
19.8936445713,-383.3066033085,,
19.9657239914,-412.6713981066,,
19.9659104347,-440.4575207992,,
19.9659416676,-466.3880139334,,
19.9659678936,-490.1724033591,,
19.9659934044,-511.5654366367,,
19.9660181999,-530.469834706,,
19.9687530994,-547.0680340726,,
20.0417780876,-561.9444512737,,
20.0420091152,-576.1426995414,,
20.0420651436,-591.0998310199,,
20.0420997143,-608.4172746296,,
20.0421316624,-629.4648894031,,
20.0421636105,-654.8634422236,,
20.0421950817,-683.9408226739,,
20.1144227982,-714.2955195720,,
20.1145551205,-741.6135969992,,
20.1145842075,-759.8605045238,,
20.1146097183,-761.9023933803,,
20.1146354675,-740.5135429973,,
20.1146597862,-689.6210107478,,
20.1147112846,-605.5543405832,,
20.1175713539,-488.0337085292,,
20.1904075146,-340.6600485311,,
20.1905913353,-170.7633154158,,
20.1906211376,11.4016601459,,
20.1906468868,193.9821218583,,
20.1906728745,365.1349895780,,
20.1907300949,514.6144094562,,
20.1932501793,635.0474246917,,
20.2669837475,722.6795413911,,
20.2671537399,777.4905555626,,
20.2671866417,802.7127647728,,
20.2672233582,803.8960632485,,
20.2672932148,787.7347719154,,
20.2673280239,760.8905136462,,
20.2673602104,729.0175191777,,
20.2697668076,696.1337494287,,
20.3426480293,664.3998173116,,
20.3428704739,634.2848520541,,
20.3429017067,605.0285477987,,
20.3429298401,575.2621620653,,
20.3429563046,543.6347001822,,
20.3429820538,509.3063690029,,
20.3430070877,472.2167123067,,
20.4187455177,433.0993944969,,
20.4189596176,393.2818459753,,
20.4189894199,354.3564929647,,
20.419015646,317.8283280686,,
20.4190411568,284.8305306469,,
20.4190652370,255.9656558509,,
20.4190890789,231.2882650874,,
20.422134161,210.4068439276,,
20.4957389832,192.6555696485,,
20.4959008694,177.2752994904,,
20.4959316254,163.5513692454,,
20.4959583282,150.8805843613,,
20.4959840775,138.7704387413,,
20.4960274696,126.7969393874,,
20.4960534573,114.5557865721,,
20.4984555244,101.6354673956,,
20.5686495304,87.6253978778,,
20.5688424110,72.1548138167,,
20.5688710213,54.9460053811,,
20.5688972473,35.8626878241,,
20.5689227581,14.9387119777,,
20.5689489841,-7.6211803745,,
20.5689740181,-31.4711213809,,
20.6453847885,-56.1816969134,,
20.6456415653,-81.3166979641,,
20.6457211971,-106.513779386,,
20.64575243,-131.5490005413,,
20.6457791328,-156.3667537599,,
20.6458060741,-181.0663354912,,
20.6458339691,-205.8505868697,,
20.6483941078,-230.9537376427,,
20.709053278,-256.5698664862,,
20.7092797756,-282.7993641128,,
20.7093129158,-309.6209360084,,
20.7093536854,-336.8853828192,,
20.7093813419,-364.3196736141,,
20.7094068527,-391.5301745643,,
20.7094314098,-418.0036554712,,
20.7864103317,-443.1190142209,,
20.7866051197,-466.1919977725,,
20.7866363525,-486.5719278547,,
20.7866637707,-503.7930320121,,
20.7867300510,-517.7593049271,,
20.7867558002,-528.9187067807,,
20.789659977,-538.3667672403,,
20.846200943,-547.8171368693,,
20.8463172913,-559.3914018018,,
20.8463451862,-575.2127291071,,
20.8463711739,-596.8339990251,,
20.846395731,-624.5844297798,,
20.8464207649,-656.9680640441,,
20.8464446068,-690.2768858524,,
20.8982834816,-718.5754293025,,
20.8984854221,-734.1638560291,,
20.8985157013,-728.5340543689,,
20.8985414505,-693.7129283417,,
20.8985667229,-623.7677658697,,
20.8985891342,-516.1682325646,,
20.9595823288,-372.6908649174,,
20.9598045349,-199.6271413835,,
20.9598288536,-7.1995071441,,
20.9598510265,191.7371269580,,
20.9598731995,383.473791273,,
21.0078570843,555.3686909385,,
21.0080473423,697.5488673435,,
21.0080699921,804.0849147827,,
21.0080900192,873.4508102379,,
21.008109808,908.2339172246,,
21.0081284046,914.2099286858,,
21.070830822,899.0112072669,,
21.0709841251,870.6736372076,,
21.0710055828,836.3403939566,,
21.0710251331,801.3384282397,,
21.0710432529,768.7437161060,,
21.118224144,739.4406758687,,
21.1184151173,712.5854746936,,
21.1184382439,686.3189113421,,
21.1184608936,658.5480687843,,
21.1184799671,627.6269628157,,
21.1184985638,592.8105010954,,
21.1207778454,554.4216212437,,
21.1812672615,513.7411983926,,
21.1814632416,472.6874826178,,
21.1814858913,433.3854488337,,
21.1815059185,397.7333868849,,
21.1838407516,367.0583032272,,
21.256248951,341.9204152316,,
21.2564184666,322.0877617219,,
21.2564473152,306.6633988242,,
21.2564737797,294.3185176579,,
21.2565002441,283.5698908287,,
21.2589290142,273.0394860083,,
21.3350296021,261.6463863708,,
21.3352899551,248.7035677692,,
21.3353304863,233.9183230086,,
21.3353641033,217.3168027226,,
21.3353970051,199.124901866,,
21.3354289532,179.6394860694,,
21.3354620934,159.1186140767,,
21.3844366074,137.7101602461,,
21.3846304417,115.4275605339,,
21.3846547604,92.1710295522,,
21.3846745491,67.7837937585,,
21.3847303391,42.1266284696,,
21.3847503662,15.1509289967,,
21.3847694397,-13.049035262,,
21.3847892284,-42.2201260364,,
21.4482376575,-71.9785328908,,
21.4483926296,-101.8793124322,,
21.4484157562,-131.5127440864,,
21.448435545,-160.6046794697,,
21.4484543800,-189.0960649170,,
21.5077457428,-217.1801706688,,
21.5079488754,-245.2821283479,,
21.5079727173,-273.9737658685,,
21.5079934597,-303.8291245514,,
21.5080127716,-335.2425471663,,
21.5080327988,-368.2480095786,,
21.5712368488,-402.3886367016,,
21.5714125633,-436.6828794610,,
21.5714411736,-469.7166779252,,
21.5714626312,-499.8623080625,,
21.57148242,-525.5913443947,,
21.5715017319,-545.8201153744,,
21.6348092556,-560.2105880504,,
21.6349656582,-569.3543448187,,
21.6349887848,-574.7908802342,,
21.6350083351,-578.8437852752,,
21.6350278854,-584.2874623275,,
21.6350471973,-593.8771661607,,
21.6371200085,-609.78913742,,
21.7105274200,-633.0320707293,,
21.7107586861,-662.910638749,,
21.7107899189,-696.6440368231,,
21.7108159065,-729.2569175297,,
21.7108416557,-753.8503540449,,
21.7108664513,-762.3121664103,,
21.7707252502,-746.4367244929,,
21.7709352970,-699.3110478963,,
21.7709662914,-616.7203427522,,
21.7709934711,-498.2706025531,,
21.7710232735,-347.9466522788,,
21.7710566521,-173.9263027847,,
21.7710907459,12.3674101129,,
21.7743005753,197.8177265642,,
21.8370718956,369.4700785601,,
21.8372292519,516.3256284351,,
21.8372511864,630.7282145385,,
21.8372709751,709.1040424478,,
21.8372907639,751.9669330056,,
21.8395967484,763.262101135,,
21.8974888325,749.2476166436,,
21.8977205753,717.1797365589,,
21.8977448940,674.0706486194,,
21.8977649212,625.7347079573,,
21.8977856636,576.2508315698,,
21.8978047371,527.8669733985,,
21.9786198139,481.2799111261,,
21.9788577557,436.1580341944,,
21.9788889885,391.7467367928,,
21.9789156914,347.406516581,,
21.9789416790,302.9755742462,,
21.9789671898,258.9077673961,,
22.0411455631,216.1970980632,,
22.0413842201,176.1479194227,,
22.0414159298,140.0767863381,,
22.0414421558,109.0334741942,,
22.0414683819,83.6076721963,,
22.0414948463,63.8534522468,,
22.0415220261,49.3280745539,,
22.0415468216,39.2146226836,,
22.0440287590,32.4838745044,,
22.0943973064,28.0505430093,,
22.0946524143,24.8904658328,,
22.0946962833,22.1030262046,,
22.0947220325,18.9206709615,,
22.0947465897,14.681339814,,
22.0969834328,8.7888606086,,
22.1430799961,0.6887984928,,
22.1431863308,-10.1201671884,,
22.1432125568,-24.0358165397,,
22.143237114,-41.2781940063,,
22.1432757378,-61.8190661651,,
22.1972856522,-85.3430594637,,
22.1974463463,-111.2589218198,,
22.1974687576,-138.7650669047,,
22.1974885464,-166.9600721532,,
22.1975071430,-194.9787459904,,
22.2513887882,-222.1283005341,,
22.2517635822,-247.9974772481,,
22.2517969608,-272.5145388562,,
22.2518336773,-295.9379735646,,
22.2518630028,-318.77669,,
22.3223767281,-341.6528611612,,
22.3228089809,-365.1354774058,,
22.3228571415,-389.5806293886,,
22.3228924274,-415.0137253785,,
22.3230249882,-441.0805080415,,
22.323333025,-467.0793803586,,
22.3721849918,-492.0693535263,,
22.3723342419,-515.0308107015,,
22.3723561764,-535.0465469965,,
22.3723766804,-551.4713188220,,
22.3723964691,-564.0665302829,,
22.3724148273,-573.085981819,,
22.3727521896,-579.3032745258,,
22.3747947216,-583.9700985659,,
22.3749046326,-588.6897081585,,
22.3749275208,-595.1872413686,,
22.3749489784,-604.9661399071,,
22.4366018772,-618.8634144565,,
22.485773325,-636.5550224716,,
22.4859771729,-656.1082027176,,
22.4860024452,-673.7152658188,,
22.486022234,-683.7523298813,,
22.4860420227,-679.268125063,,
22.4860613346,-652.917779608,,
22.5395605564,-598.2316540692,,
22.5397813320,-510.9869546828,,
22.5398123264,-390.3754062687,,
22.5398395061,-239.6679791034,,
22.5398654938,-66.1736241016,,
22.6037197113,119.552275751,,
22.6038789749,305.1179261082,,
22.6039021015,478.0469908814,,
22.6039233208,627.5205912152,,
22.6039428711,745.7709199467,,
22.6066012383,828.8822300813,,
22.6703126431,876.8996968962,,
22.6705145836,893.2996623325,,
22.6705384254,883.996639642,,
22.6705610752,856.1278700867,,
22.6705825329,816.8595877584,,
22.6706037521,772.4124798125,,
22.737937212,727.4286298698,,
22.7380828857,684.7208677850,,
22.7381038666,645.3748186639,,
22.7381231785,609.122211837,,
22.7381415367,574.8726974369,,
22.7381608486,541.2810238170,,
22.7403409481,507.2382007406,,
22.8005943298,472.2071162536,,
22.8008484840,436.3665226598,,
22.8008806705,400.5705790131,,
22.8009030819,366.1646939716,,
22.8009269238,334.7173719479,,
22.8009498119,307.7314532571,,
22.8674957752,286.3895169109,,
22.8677177429,271.3722121764,,
22.8677444458,262.7691104052,,
22.8677656651,260.0826239155,,
22.8677852154,262.3103070876,,
22.8678045273,268.0822237424,,
22.8700077534,275.8277691376,,
22.9315259457,283.9478986451,,
22.931804657,290.9722071834,,
22.9318451881,295.6854110277,,
22.93187356,297.2143098991,,
22.9319376945,295.0724477921,,
22.9319617748,289.1629004025,,
22.9985325336,279.7396824444,,
22.9987592697,267.3285562287,,
22.9987902641,252.6126324641,,
22.9988150597,236.2977387203,,
22.9988377094,218.9826877978,,
22.9988596439,201.0633776134,,
22.999196291,182.6927197327,,
23.0541646481,163.8023998134,,
23.0542826653,144.1743244650,,
23.0543072224,123.5371460630,,
23.0543270111,101.6604474252,,
23.0543463230,78.4245936209,,
23.0543656349,53.8539725938,,
23.0575611591,28.1120782219,,
23.1059107780,1.4664500552,,
23.1060645580,-25.7619162331,,
23.1060864925,-53.2479658825,,
23.1061069965,-80.6972784059,,
23.1061255932,-107.8599543823,,
23.1714026928,-134.5260184886,,
23.1715083122,-160.5113676895,,
23.1715369225,-185.6476155199,,
23.1715981960,-209.7908798479,,
23.1716187000,-232.8621814731,,
23.2361733913,-254.9240642165,,
23.2364108562,-276.284653541,,
23.2364425659,-297.6043853745,,
23.2364699841,-319.9656816634,,
23.2364952564,-344.8555952888,,
23.2365207672,-374.0112459509,,
23.2365450859,-409.0950874295,,
23.3020684719,-451.2061261048,,
23.3022341728,-500.2893046217,,
23.3022651672,-554.5635370096,,
23.3022937775,-610.1297774884,,
23.3023192883,-660.9257667213,,
23.3023438454,-699.1514680821,,
23.3051879406,-716.1977413090,,
23.3814914227,-703.9856246589,,
23.3817169666,-656.4955511044,,
23.3817510605,-571.1742918088,,
23.3817777634,-449.8877840253,,
23.3818044662,-299.1573375632,,
23.3818287849,-129.5642995296,,
23.4361352921,45.6031293446,,
23.4363267422,212.2089701527,,
23.4363501072,357.2631083287,,
23.4363713264,470.6494069723,,
23.4363913536,546.2568825119,,
23.4364104271,582.3291994626,,
23.4364292622,581.0321777862,,
23.4366490841,547.412206211,,
23.4927270412,488.0380652458,,
23.4928839207,409.6617456027,,
23.4929060936,318.1992245925,,
23.4929261208,218.2334615915,,
23.4929449558,113.1012274308,,
